iter	Passed	Remaining
399	42182	168728
400	42312	168722
401	42470	168826
402	42644	168989
403	42797	169069
404	42904	168969
405	43053	169031
406	43191	169053
407	43316	169019
408	43436	168967
409	43586	169029
410	43707	168980
411	43815	168881
412	43938	168837
413	44075	168850
414	44209	168848
415	44334	168810
416	44462	168786
417	44590	168759
418	44752	168864
419	44886	168859
420	45033	168902
421	45169	168903
422	45304	168902
423	45427	168851
424	45543	168780
425	45685	168801
426	45804	168734
427	45881	168518
428	45965	168326
429	46048	168132
430	46144	167983
431	46231	167801
432	46311	167597
433	46400	167424
434	46477	167212
435	46565	167036
436	46667	166914
437	46769	166788
438	46856	166613
439	46935	166406
440	47024	166239
441	47101	166028
442	47180	165822
443	47270	165659
444	47363	165506
445	47444	165311
446	47531	165138
447	47607	164925
448	47689	164736
449	47765	164525
450	47839	164308
451	47930	164152
452	48013	163967
453	48095	163779
454	48179	163598
455	48261	163411
456	48335	163199
457	48421	163026
458	48527	162922
459	48614	162753
460	48711	162618
461	48799	162453
462	48891	162302
463	48973	162117
464	49074	161997
465	49155	161810
466	49240	161638
467	49318	161442
468	49407	161287
469	49496	161127
470	49592	160992
471	49669	160795
472	49746	160599
473	49833	160435
474	49924	160283
475	50021	160151
476	50131	160062
477	50210	159874
478	50285	159674
479	50377	159529
480	50501	159483
481	50618	159416
482	50705	159256
483	50784	159069
484	50877	158928
485	50998	158871
486	51125	158836
487	51250	158790
488	51375	158749
489	51519	158763
490	51652	158744
491	51790	158739
492	51906	158667
493	52056	158699
494	52207	158733
495	52324	158661
496	52464	158661
497	52607	158668
498	52751	158677
499	52895	158686
500	53016	158625
501	53144	158587
502	53282	158575
503	53445	158639
504	53612	158713
505	53784	158802
506	53920	158784
507	54054	158757
508	54207	158787
509	54341	158762
510	54474	158733
511	54596	158671
512	54750	158701
513	54895	158706
514	55085	158840
515	55235	158855
516	55354	158781
517	55486	158746
518	55619	158714
519	55754	158686
520	55886	158650
521	55960	158447
522	56040	158264
523	56126	158096
524	56222	157957
525	56305	157783
526	56393	157624
527	56491	157491
528	56572	157311
529	56656	157141
530	56730	156944
531	56809	156760
532	56892	156587
533	56974	156413
534	57055	156235
535	57137	156063
536	57223	155899
537	57306	155729
538	57406	155605
539	57494	155449
540	57591	155315
541	57673	155144
542	57761	154987
543	57853	154843
544	57943	154694
545	58030	154534
546	58109	154357
547	58192	154188
548	58274	154019
549	58365	153873
550	58459	153734
551	58542	153568
552	58627	153407
553	58734	153303
554	58829	153169
555	58923	153030
556	59016	152892
557	59097	152720
558	59188	152577
559	59266	152398
560	59348	152233
561	59435	152077
562	59520	151920
563	59603	151755
564	59684	151588
565	59770	151432
566	59857	151280
567	59968	151188
568	60087	151117
569	60190	151003
570	60267	150826
571	60348	150659
572	60422	150477
573	60507	150318
574	60588	150154
575	60679	150012
576	60774	149881
577	60869	149752
578	60996	149698
579	61107	149609
580	61271	149644
581	61417	149639
582	61539	149573
583	61662	149510
584	61791	149460
585	61924	149422
586	62052	149370
587	62190	149341
588	62341	149344
589	62522	149418
590	62722	149535
591	62860	149507
592	62981	149433
593	63088	149329
594	63206	149251
595	63334	149196
596	63465	149150
597	63604	149118
598	63761	149132
599	63928	149165
600	64071	149144
601	64225	149147
602	64400	149200
603	64540	149168
604	64670	149116
605	64816	149099
606	64989	149142
607	65127	149107
608	65253	149043
609	65401	149030
610	65545	149006
611	65668	148933
612	65783	148844
613	65894	148746
614	65981	148592
615	66072	148449
616	66150	148276
617	66244	148137
618	66335	147995
619	66436	147875
620	66520	147715
621	66601	147552
622	66684	147391
623	66769	147234
624	66850	147070
625	66941	146928
626	67043	146810
627	67133	146667
628	67210	146494
629	67298	146347
630	67380	146187
631	67473	146051
632	67569	145921
633	67645	145747
634	67771	145681
635	67924	145675
636	68018	145539
637	68150	145488
638	68311	145494
639	68409	145369
640	68553	145341
641	68686	145291
642	68787	145169
643	68922	145121
644	69033	145022
645	69153	144943
646	69301	144922
647	69395	144787
648	69474	144623
649	69559	144469
650	69676	144382
651	69824	144360
652	69928	144246
653	70066	144205
654	70200	144152
655	70281	143992
656	70362	143831
657	70447	143679
658	70575	143613
659	70701	143545
660	70787	143395
661	70867	143232
662	70988	143155
663	71135	143127
664	71327	143192
665	71460	143136
666	71579	143050
667	71710	142991
668	71819	142886
669	71953	142833
670	72092	142787
671	72214	142709
672	72344	142646
673	72497	142627
674	72639	142587
675	72802	142589
676	72950	142561
677	73147	142627
678	73353	142710
679	73573	142818
680	73702	142750
681	73823	142667
682	73950	142594
683	74068	142505
684	74199	142440
685	74313	142343
686	74441	142273
687	74580	142223
688	74720	142174
689	74876	142157
690	74984	142048
691	75104	141960
692	75244	141911
693	75378	141850
694	75488	141744
695	75634	141706
696	75742	141596
697	75854	141494
698	75941	141344
699	76028	141195
700	76107	141033
701	76187	140871
702	76266	140707
703	76341	140538
704	76436	140405
705	76517	140245
706	76597	140085
707	76677	139924
708	76758	139766
709	76834	139599
710	76920	139453
711	77000	139293
712	77084	139141
713	77163	138981
714	77248	138830
715	77335	138685
716	77419	138534
717	77498	138374
718	77572	138205
719	77648	138042
720	77735	137896
721	77816	137741
722	77895	137583
723	77983	137440
724	78069	137294
725	78144	137129
726	78227	136978
727	78303	136816
728	78383	136660
729	78466	136510
730	78544	136351
731	78627	136201
732	78699	136032
733	78777	135875
734	78865	135734
735	78946	135582
736	79028	135431
737	79112	135284
738	79189	135125
739	79267	134968
740	79339	134802
741	79424	134657
742	79501	134500
743	79584	134352
744	79668	134206
745	79743	134046
746	79827	133900
747	79902	133740
748	79981	133587
749	80066	133443
750	80162	133319
751	80247	133176
752	80328	133027
753	80410	132880
754	80494	132736
755	80575	132587
756	80664	132451
757	80745	132302
758	80826	132154
759	80905	132003
760	81049	131957
761	81168	131872
762	81288	131787
763	81418	131719
764	81535	131629
765	81662	131556
766	81784	131473
767	81912	131401
768	82025	131305
769	82151	131229
770	82270	131142
771	82392	131058
772	82518	130982
773	82648	130913
774	82767	130826
775	82894	130750
776	83017	130669
777	83129	130570
778	83263	130506
779	83389	130430
780	83513	130349
781	83638	130270
782	83769	130200
783	83898	130127
784	84021	130046
785	84142	129961
786	84255	129863
787	84361	129753
788	84492	129684
789	84607	129588
790	84738	129518
791	84858	129430
792	84979	129344
793	85107	129268
794	85218	129167
795	85348	129094
796	85460	128995
797	85589	128919
798	85719	128846
799	85849	128774
800	85941	128644
801	86026	128503
802	86098	128342
803	86181	128200
804	86274	128071
805	86351	127920
806	86424	127762
807	86497	127605
808	86587	127472
809	86668	127328
810	86754	127189
811	86830	127038
812	86918	126903
813	86997	126755
814	87085	126621
815	87167	126478
816	87249	126335
817	87325	126184
818	87404	126038
819	87490	125900
820	87571	125757
821	87656	125618
822	87737	125476
823	87820	125336
824	87902	125194
